CeGe;Prog. Finan.;Objetivo;Indicador;DescripciÛn Indicador;Unidad de medida;Presupuestado
001206;34201;01;27;INGRESOS CDM CUATRO CAMINOS (C¡NON);EUROS;600000
001206;34201;01;26;INGRESOS CDM ANTONIO DÕAZ MIGUEL;EUROS;750000
001206;34201;01;25;INGRESOS CDM PLAYA VICTORIA;EUROS;450000
001206;34201;01;01;CDMs: CENTROS DEPORTIVOS MUNICIPALES;N⁄MERO;4
001206;34201;01;02;PISCINAS DE VERANO;N⁄MERO;1
001206;34201;01;03;SUPERFICIE DE CDMs;M2;25000
001206;34201;01;04;SUPERFICIE DE PISCINAS DE VERANO;M2;4128
001206;34201;01;05;PISCINAS CUBIERTAS - NATACI”N;N⁄MERO;4
001206;34201;01;06;PISCINAS CUBIERTAS - ENSE—ANZA;N⁄MERO;2
001206;34201;01;07;PABELLONES POLIDEPORTIVOS;N⁄MERO;2
001206;34201;01;08;SALAS MULTITRABAJO (MUSCULACI”N Y CARDIOVASCULAR);N⁄MERO;4
001206;34201;01;09;PISTAS DE TENIS Y PADEL CON CONTROL DE ACCESO;N⁄MERO;2
001206;34201;01;10;IDBs: INSTALACIONES DEPORTIVAS B¡SICAS;N⁄MERO;10
001206;34201;01;11;SUPERFICIE TOTAL DE IBDs;M2;31000
001206;34201;01;12;NIVEL DE OCUPACI”N DE IDBs CON CONTROL DE ACCESO;PORCENTAJE;90
001206;34201;01;13;IDBs CON CONTROL DE ACCESO;N⁄MERO;1
001206;34201;01;14;IDBs SIN CONTROL DE ACCESO;N⁄MERO;9
001206;34201;01;15;SUPERFICIE DE IDBs CON CONTROL DE ACCESO;M2;8000
001206;34201;01;16;SUPERFICIE DE IDBs SIN CONTROL DE ACCESO;M2;23000
001206;34201;01;17;SUPERFICIE DEPORTIVA TOTAL DEL DISTRITO (CDMs + IBDs);M2;60128
001206;34201;01;18;SUPERFICIE DEPORTIVA POR HABITANTE DEL DISTRITO;RATIO;266
001206;34201;01;19;MEDIA SEMANAL DE HORAS APERTURA DE CDMs;RATIO;96
001206;34201;01;20;MEDIA SEMANAL DE HORAS APERTURA IDBs CON CONTROL DE ACCESO;RATIO;70
001206;34201;01;21;SUGERENCIAS Y RECLAMACIONES REFERIDAS AL SERVICIO DEPORTIVO;N⁄MERO;130
001206;34201;01;22;SUG Y RECLAMACIONES PRESENTADAS POR MUJERES;N⁄MERO;65
001206;34201;01;23;SUG Y RECLAMACIONES PRESENTADAS POR HOMBRES;N⁄MERO;65
001206;34201;01;24;INGRESOS CDM TRI¡NGULO DE ORO;EUROS;500000
001206;34201;02;09;RELACI”N PLAZAS EN CLASES ABIERTAS / N⁄MERO ADM;RATIO;10
001206;34201;02;10; PLAZAS OFERTADAS CERRADAS PRE-INFANTIL (MEDIA MENSUAL);N⁄MERO;900
001206;34201;02;11; PLAZAS OFERTADAS CERRADAS INFANTIL (MEDIA MENSUAL);N⁄MERO;2000
001206;34201;02;01;PLAZAS OFERTADAS EN CLASES ABIERTAS (TEMPORADA);N⁄MERO;25512
001206;34201;02;02;OCUPACI”N EN CLASES ABIERTAS (TEMPORADA);PORCENTAJE;75
001206;34201;02;03;PLAZAS OFERTADAS EN CLASES CERRADAS (TEMPORADA Y PONDERADAS);N⁄MERO;6915
001206;34201;02;12;PLAZAS OFERTADAS CERRADAS J”VENES (MEDIA MENSUAL);N⁄MERO;40
001206;34201;02;13; PLAZAS OFERTADAS CERRADAS ADULTOS (MEDIA MENSUAL);N⁄MERO;1800
001206;34201;02;14; PLAZAS OFERTADAS CERRADAS MAYORES (MEDIA MENSUAL);N⁄MERO;2200
001206;34201;02;15; PLAZAS OFERTADAS CERRADAS DISCAPACIDAD (MEDIA MENSUAL);N⁄MERO;20
001206;34201;02;16;PLAZAS OCUPADAS CLASES CERRADAS PRE-INFANTIL (MEDIA MENSUAL);PORCENTAJE;95
001206;34201;02;17;PLAZAS OCUPADAS CLASES CERRADAS INFANTIL (MEDIA MENSUAL);PORCENTAJE;90
001206;34201;02;18;PLAZAS OCUPADAS CLASES CERRADAS J”VENES (MEDIA MENSUAL);PORCENTAJE;70
001206;34201;02;19;PLAZAS OCUPADAS CLASES CERRADAS ADULTOS (MEDIA MENSUAL);PORCENTAJE;80
001206;34201;02;20;PLAZAS OCUPADAS CLASES CERRADAS MAYORES (MEDIA MENSUAL);PORCENTAJE;90
001206;34201;02;21;PLAZAS OCUPADAS CLASES CERRADAS DISCAPACIDAD (MEDIA MENSUAL);PORCENTAJE;50
001206;34201;02;22;ESCUELAS DEPORTIVA EN CONVENIO DE COLABORACI”N EN CDMs;N⁄MERO;12
001206;34201;02;23;ENTIDADES QUE UTILIZAN MEDIANTE CENSI”N O ALQUILER CDMs;N⁄MERO;20
001206;34201;02;24;ATP - SERVICIO DE ATENCI”N PERSONALIZADA - HOMBRE;N⁄MERO;300
001206;34201;02;25;ATP - SERVICIO DE ANTENCI”N PERSONALIZADA - MUJERES;N⁄MERO;600
001206;34201;02;26;ATP - PROTOCOLO PARA LA INCLUSI”N SOCIAL DE PERSONAS EN SITUAC.VULNERABILIDAD - HOMBRES;N⁄MERO;10
001206;34201;02;27;ATP - PROTOCOLO PARA LA INCLUSI”N SOCIAL DE PERSONAS EN SITUAC.VULNERABILIDAD - MUJERES;N⁄MERO;20
001206;34201;02;28;ATP - PROTOCOLO PARA LA INCLUSI”N DE PERSONAS CON DISCAPACIDAD - HOMBRES;N⁄MERO;10
001206;34201;02;29;ATP - PROTOCOLO PARA LA INCLUSI”N DE PERSONAS CON DISCAPACIDAD - MUJERES;N⁄MERO;30
001206;34201;02;30;ATP - PROTOCOLO PARA INSCRIPCI”N PERSONAS CON PRESCRIPCI”N MEDICA DEPORTIVA - HOMBRES;N⁄MERO;5
001206;34201;02;31;ATP - PROTOCOLO PARA INSCRIPCI”N PERSONAS CON PRESCRIPCI”N MEDICA DEPORTIVA - MUJERES;N⁄MERO;5
001206;34201;02;08;N⁄MERO TOTAL ADM TOTAL + ADM ACTIVIDADES DIRIGIDAS (MEDIA MENSUAL);N⁄MERO;500
001206;34201;02;07;N⁄MERO TOTAL DE ABONADOS - ADM (MEDIA MENSUAL);N⁄MERO;2000
001206;34201;02;06;RELACI”N CLASES ABIERTAS / CLASES CERRADAS;RATIO;4
001206;34201;02;05;OFERTA TOTAL DE PLAZAS (CLASES ABIERTAS + CLASES CERRADAS);N⁄MERO;32427
001206;34201;02;04;OCUPACI”N CLASES CERRADAS;PORCENTAJE;85
001206;34201;03;01;SUPERFICIE DE CDMs A MANTENER;M2;24576
001206;34201;03;02;SUPERFICIE DE CDMs A REFORMAR;M2;600
001206;34201;03;03;SUPERFICIE DE IBDs A MANTENER;M2;27457
001206;34201;03;04;SUPERFICIE DE IBDs A REFORMAR;M2;500
001206;34201;03;05;TOTAL SUPERFICIE DEPORTIVA DEL DISTRITO A MANTENER;N⁄MERO;52033
001206;34201;03;06;INCIDENCIA SUPERFICIE A REFORMAR (CDMs + IDBs);PORCENTAJE;2
001206;34201;03;07;EDIFICIOS DEPORTIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;N⁄MERO;3
001206;34201;03;08;PLANES DE AUTOPROTECCI”N IMPLANTADOS;N⁄MERO;3
001206;34201;03;09;INSTALACIONES ELEVACI”N Y ELECTROMEC¡NICAS CON MANTENIMIENTO A CARGO DEL DISTRITO;N⁄MERO;5
001206;34201;04;12;PLAZAS OCUPADAS EN CLASES CERRADAS  MAYORES HOMBRES (MEDIA MENSUAL);N⁄MERO;792
001206;34201;04;11;PLAZAS OCUPADAS EN CLASES CERRADAS  MAYORES MUJERES (MEDIA MENSUAL);N⁄MERO;1188
001206;34201;04;10;PLAZAS OCUPADAS EN CLASES CERRADAS  ADULTOS HOMBRES (MEDIA MENSUAL);N⁄MERO;576
001206;34201;04;09;PLAZAS OCUPADAS EN CLASES CERRADAS  ADULTOS MUJERES (MEDIA MENSUAL);N⁄MERO;864
001206;34201;04;08;PLAZAS OCUPADAS EN CLASES CERRADAS  J”VENES HOMBRES (MEDIA MENSUAL);N⁄MERO;11
001206;34201;04;07;PLAZAS OCUPADAS EN CLASES CERRADAS  J”VENES MUJERES (MEDIA MENSUAL);N⁄MERO;17
001206;34201;04;06;PLAZAS OCUPADAS EN CLASES CERRADAS  INFANTIL HOMBRES (MEDIA MENSUAL);N⁄MERO;720
001206;34201;04;05;PLAZAS OCUPADAS EN CLASES CERRADAS  INFANTIL MUJERES (MEDIA MENSUAL);N⁄MERO;1080
001206;34201;04;04;PLAZAS OCUPADAS EN CLASES CERRADAS  PRE-INFANTIL HOMBRE (MEDIA MENSUAL);N⁄MERO;342
001206;34201;04;03;PLAZAS OCUPADAS EN CLASES CERRADAS  PRE-INFANTIL MUJERES (MEDIA MENSUAL);N⁄MERO;513
001206;34201;04;02;TOTAL PLAZAS OCUPADAS EN CLASES CERRADAS - HOMBRE (MEDIA MENSUAL);N⁄MERO;2445
001206;34201;04;01;TOTAL PLAZAS OCUPADAS EN CLASES CERRADAS - MUJERES (MEDIA MENSUAL);N⁄MERO;3668
001206;49300;01;03;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS ALERTAS;PORCENTAJE;100
001206;49300;01;02;EFICACIA OPERATIVA INSPECCIONES CONSUMO;PORCENTAJE;100
001206;49300;01;01;INSPECCIONES EN MATERIA DE CONSUMO;N⁄MERO;150
001206;49300;02;01;RECLAMACIONES QUE SON TRAMITADAS PLAZO MAX 2 MESES;PORCENTAJE;80
001206;49300;02;02;N⁄MERO DE RECLAMACIONES REALIZADAS POR MUJERES;PORCENTAJE;60
001206;49300;02;03;N⁄MERO DE RECLAMACIONES REALIZADAS POR HOMBRES;PORCENTAJE;40
001206;49300;02;04;MEDIACI”N EN LOS CONFLICTOS ENTRE CONSUMIDORES Y EMPRESARIOS/AS Y PROFESIONALES PROPICIANDO LA RESOLUCI”N VOLUNTARIA;PORCENTAJE;90
001206;49300;02;05;INFORMES CONSUMO CON MOTIVO DE TRAMITACI”N DE EXPTES.;PORCENTAJE;100
001206;49300;03;01;PROPUESTAS INICIO EXPTES SANCIONADOR CONSUMO;N⁄MERO;10
001206;91220;01;01;Matrimonios civiles realizados;N⁄MERO;200
001206;91220;01;02;Visitas recibidas de ciudadanos, asociaciones, vecinos, etc;N⁄MERO;180
001206;91220;01;03;Actos oficiales fuera de la Junta en representaciÛn de la misma;N⁄MERO;120
001206;92001;01;01;CONTRATOS TRAMITADOS;N⁄MERO;105
001206;92001;01;02;CONTRATOS TRAMITADOS POR PROCEDIMIENTO SIMPLIFICADO;N⁄MERO;5
001206;92001;01;03;CONTRATOS TRAMITADOS POR PROCEDIMIENTOS ABIERTO;N⁄MERO;20
001206;92001;01;04;CONTRATOS MENORES TRAMITADOS;N⁄MERO;80
001206;92001;01;05;TIEMPO MEDIO TRAMITACI”N POR PROCEDIMIENTO SIMPLIFICADO;DÕAS;60
001206;92001;01;06;TIEMPO MEDIO TRAMITACI”N POR PROCEDIMIENTO ABIERTO;DÕAS;100
001206;92001;02;01;DOCUMENTOS CONTABLES DE GASTOS REALIZADOS;N⁄MERO;3000
001206;92001;02;02;DOCUMENTOS CONTABLES DE INGRESOS REALIZADOS;N⁄MERO;202
001206;92001;03;05;PROPUESTA DE ACUERDO ELEVADAS A LA JMD POR EL CONSEJO DE PROXIMIDAD (Anterior Foro Local);N⁄MERO;10
001206;92001;03;04;ASUNTOS ELEVADOS AL CONSEJO DE PROXIMIDAD (Anterior Foro Local);N⁄MERO;10
001206;92001;03;03;PROPUESTAS DE ACUERDO ELEVADAS AL COORDINADOR;N⁄MERO;2500
001206;92001;03;02;PROPUESTAS DE ACUERDO ELEVADAS AL CONCEJAL;N⁄MERO;3500
001206;92001;03;01;PROPUESTAS DE ACUERDO ELEVADAS A LA JUNTA DE GOBIERNO;N⁄MERO;10
001206;92001;04;01;DECLARACIONES RESPONSABLES SOLICITADAS;N⁄MERO;900
001206;92001;04;02;LICENCIAS URBANÕSTICAS SLIM SOLICITADAS;N⁄MERO;62
001206;92001;04;03;LICENCIAS URB POR PROC ORDINARIO ABREVIADO RESUELTAS (PENDIENTES DE RESOLVER DE TRAMITACI”N ANTERIOR);N⁄MERO;20
001206;92001;04;04;LICENCIAS URB POR PROC ORDINARIO COMUN RESUELTAS (PENDIENTES DE RESOLVER DE TRAMITACI”N ANTERIOR);N⁄MERO;10
001206;92001;04;05;LICENCIAS URBANÕSTICA SLIM RESUELTAS;N⁄MERO;66
001206;92001;04;06;DECLARACIONES RESPONSABLES RESUELTAS;N⁄MERO;1200
001206;92001;04;07;AUTORIZACIONES DE OCUPACI”N DE DOMINIO P⁄BLICO SOLICITADAS;N⁄MERO;1325
001206;92001;04;08;AUTORIZACIONES DE OCUPACI”N DEL DOMINIO P⁄BLICO RESUELTAS;N⁄MERO;1550
001206;92001;05;01;INSPECCIONES URBANÕSTICAS REALIZADAS;N⁄MERO;400
001206;92001;05;02;REL INSPEC URB OFICIO/INSPEC A SOLICITUD CIUDADANA;PORCENTAJE;25
001206;92001;05;03;EXPEDIENTES SANCIONADORES RESUELTOS;N⁄MERO;200
001206;92001;05;04;EXPEDIENTES DE DISCIPLINA URBANÕSTICAS INICIADOS;N⁄MERO;600
001206;92001;06;01;SUGERENCIAS Y RECLAMACIONES RELATIVAS AL DISTRITO;N⁄MERO;400
001206;92001;06;02;SUGERENCIAS Y RECLAMACIONES RELATIVAS AL DISTRITO CONTESTADA;N⁄MERO;400
001206;92001;06;03;TIEMPO MEDIO DE RESPUESTA A SUGERENCIAS Y RECLAMACIONES;DÕAS;20
001206;92001;06;04;ÕNDICE CONTEST SUGER Y RECLAMAC RELATIVO DTO EN 15 DÕAS;PORCENTAJE;75
001206;92001;06;05;ÕNDICE CONTEST SUGER Y RECLAMAC DTO EN 2 MESES MAX;PORCENTAJE;100
001206;92001;07;01;INTRODUCCI”N A LAS CLA⁄SULAS DE G…NERO EN CONTRATACI”N;PORCENTAJE;100
001206;92401;01;01;CONVOCATORIAS PLENO JUNTA DIFUNDIDAS ASOCIACIONES DISTRITO;N⁄MERO;14
001206;92401;01;02;REUNIONES DEL CONSEJO DE PROXIMIDAD;N⁄MERO;4
001206;92401;01;03;ASISTENCIA MEDIA VECINOS A PLENOS DE LA JUNTA MUNICIPAL;N⁄MERO;40
001206;92401;01;04;PARTICIPACI”N VECINAL EN PLENOS DE LA JUNTA MUNICIPAL;N⁄MERO;25
001206;92401;01;05;SOLICITUDES INCLUSI”N PROPOSICIONES ORDEN DÕA PLENOS JUNTA;N⁄MERO;14
001206;92401;02;04;SUBVENCIONES CONCEDIDAS ENTIDADES DEC INTER…S P⁄BLICO;N⁄MERO;20
001206;92401;02;03;SUBVENCIONES SOLICITADAS ENTIDADES DEC INTER…S P⁄BLICO;N⁄MERO;28
001206;92401;02;02;ASOC INCRITAS PREVISTAS REG ENTID CIUD DOMICILIO DISTRITO;N⁄MERO;3
001206;92401;02;01;ASOC INSCRITAS REG ENTID CIUD DOMICILIO DISTRITO;N⁄MERO;134
001206;93302;01;04;INSTALACIONES ELEVACI”N Y ELECTROMEC¡NICAS CON MANTENIMIENTO;N⁄MERO;26
001206;93302;01;03;SUPERFICIE LIBRE DE EDIFICIOS CON MANTENIMIENTO A CARGO DEL;M2;3560
001206;93302;01;01;EDIFICIOS CON MANTENIMIENTO A CARGO DEL DISTRITO;N⁄MERO;17
001206;93302;01;02;SUPERFICIE CONSTRUIDA DE EDIFICIOS CON MANTENIMIENTO A CARGO;M2;47255
001206;93302;02;07;EDIFICIOS MUNICIPALES ADAPTADOS TOTALMENTE A LA NORMATIVA;PORCENTAJE;90
001206;93302;02;06;EDIFICIOS MUNICIPALES ADAPTADOS PARCIALMENTE A LA NORMATIVA;PORCENTAJE;100
001206;93302;02;08;EDIFICIOS MUNICIPALES DONDE REALIZAN OBRAS ADAPTACI”N A NORMA;N⁄MERO;4
001206;93302;02;09;INCIDENCIA DE LAS OBRAS DE ADAPTACI”N A LA NORMATIVA CONTRA;PORCENTAJE;25
001206;93302;02;05;SUPERFICIE DE EDIFICIOS A REFORMAR SOBRE TOTAL MANTENIMIENTO;PORCENTAJE;20
001206;93302;02;04;EDIFICIOS REFORMADOS SOBRE TOTAL MANTENIMIENTO;PORCENTAJE;90
001206;93302;02;03;EDIFICIOS SISTEMA ANTI INTRUSI”N ADAPTADO;N⁄MERO;21
001206;93302;02;02;EDIFICIOS PLANES AUTOPROTECCI”N IMPLANTADOS;PORCENTAJE;100
001206;93302;02;01;PLANES DE AUTOPROTECCI”N IMPLANTADOS;N⁄MERO;21
001206;93302;03;01;ADAPTACI”N DE LOS EDIFICIOS A NECESIDADES ESPECIFICAS DE LAS;N⁄MERO;9
001206;93379;01;01;EDIFICIOS DONDE SE REALIZAN OBRAS DE MEJORA DE LAS CONDICIONES DE ACCESIBILIDAD;N⁄MERO;4
001206;93379;01;02;EDIFICIOS DONDE SE REALIZAN ACTUACIONES DE SE—AL…TICA PARA LA MEJORA DE LAS CONDICIONES DE ACCESIBILIDAD COGNITIVA;N⁄MERO;4
001207;15322;01;01;INTERVENCIONES A REALIZAR POR ACONTECIMIENTOS A CELEBRAR;N⁄MERO;1
001207;15322;01;02;OBRAS A REALIZAR EN VÕAS P⁄BLICAS CON CARGO A PARTICULARES;N⁄MERO;1
001207;15322;02;01;ACONDICIONAMIENTO Y MEJORA DE ACERAS Y CALZADAS;N⁄MERO;2
001207;17102;01;01;OBRAS DE REHABILITACI”N, REMODELACI”N Y MEJORA DE ZONAS VERDES;N⁄MERO;1
001207;17102;01;02;CREACI”N O REMODELACI”N DE ¡REAS INFANTILES, ZONAS DE MAYORES Y ¡REAS CANINAS UBICADAS EN ZONAS VERDES EXISTENTES;N⁄MERO;0
001207;23102;01;09;HOMBRES BENEFICIARIOS DE AYUDAS ECON”MICAS PARA NECESIDADES B¡SICAS;N⁄MERO;162
001207;23102;01;10;PERSONAS BENEFICIARIAS DE AYUDAS ECON”MICAS PARA ESCUELAS INFANTILES;N⁄MERO;20
001207;23102;01;11;MUJERES BENEFICIARIAS DE AYUDAS ECON”MICAS PARA ESCUELAS INFANTILES;N⁄MERO;12
001207;23102;01;12;HOMBRES BENEFICIARIOS DE AYUDAS ECON”MICAS PARA ESCUELAS INFANTILES;N⁄MERO;8
001207;23102;01;13;PERSONAS BENEFICIARIAS DE AYUDAS ECON”MICAS PARA COMEDOR ESCOLAR;N⁄MERO;60
001207;23102;01;14;MUJERES BENEFICIARIAS DE AYUDAS ECON”MICAS PARA COMEDOR ESCOLAR;N⁄MERO;35
001207;23102;01;15;HOMBRES BENEFICIARIOS DE AYUDAS ECON”MICAS PARA COMEDOR ESCOLAR;N⁄MERO;25
001207;23102;01;16;PROYECTO DE SERVICIO DE COMIDA A DOMICILIO PARA POBLACION INFANTIL Y ADOLESCENTE  DURANTE LAS VACACIONES ESCOLARES;N⁄MERO;1
001207;23102;01;17;PERSONAS BENEFICIARIAS DEL SERVICIO DE COMIDAS A DOMICILIO EN VACACIONES  ESCOLARES;N⁄MERO;190
001207;23102;01;18;NI—AS BENEFICIARIAS DEL SERVICIO DE COMIDAS A DOMICILIO EN VACACIONES ESCOLARES;N⁄MERO;95
001207;23102;01;19;NI—OS BENEFICIARIOS DEL SERVICIO DE COMIDAS A DOMICILIO EN VACACIONES ESCOLARES;N⁄MERO;95
001207;23102;01;20;NUMERO DE COMIDAS A ENTREGAR;N⁄MERO;6420
001207;23102;01;21;PROYECTO DE ATENCION PSICOLOGICA DEL DISTRITO;N⁄MERO;1
001207;23102;01;22;PERSONAS ATENDIDAS EN EL SERVICIO DE APOYO PSICOL”GICO;N⁄MERO;175
001207;23102;01;23;MUJERES ATENDIDAS EN EL SERVICIO DE APOYO PSICOL”GICO;N⁄MERO;138
001207;23102;01;24;HOMBRES ATENDIDOS EN EL SERVICIO DE APOYO PSICOL”GICO;N⁄MERO;37
001207;23102;01;25;PROYECTO DE CONCILIACI”N PARA FAMILIAS Y SUS HIJOS EN SITUACION DE VULNERABILIDAD SOCIAL;N⁄MERO;1
001207;23102;01;26;POBLACI”N INFANTIL (DE 4 A 12 A—OS) PARTCIPANTE EN PROYECTO DE CONCILIACION PARA FAMILIAS Y SUS HIJOS/AS;N⁄MERO;160
001207;23102;01;27;NI—AS PARTICIPANTES EN PROYECTO DE CONCILIACI”N PARA FAMILIAS Y SUS HIJOS/AS;N⁄MERO;80
001207;23102;01;28;NI—OS PARTICIPANTES EN PROYECTO DE CONCILIACI”N PARA FAMILIAS Y SUS HIJOS/AS;N⁄MERO;80
001207;23102;01;29;POBLACION ADOLESCENTE (DE 13 A 17 A—OS) PARTICIPANTE EN PROYECTO DE CONCILIACION PARA FAMILIAS Y SUS HIJOS/AS;N⁄MERO;80
001207;23102;01;30;MUJERES ADOLESCENTES PARTICIPANTES EN PROYECTO DE CONCILIACION PARA FAMILIAS Y SUS HIJOS/AS;N⁄MERO;40
001207;23102;01;31;HOMBRES ADOLESCENTES PARTICIPANTES EN PROYECTO DE CONCILIACION PARA FAMILIAS Y SUS HIJOS/AS;N⁄MERO;40
001207;23102;01;08;MUJERES BENEFICIARIAS DE AYUDAS ECON”MICAS PARA NECESIDADES B¡SICAS;N⁄MERO;238
001207;23102;01;07;PERSONAS BENEFICIARIAS DE AYUDAS ECON”MICAS PARA NECESIDADES B¡SICAS;N⁄MERO;400
001207;23102;01;06;NI—OS USUARIOS DE AYUDA A DOMICILIO PARA MENORES Y FAMILIA;N⁄MERO;28
001207;23102;01;05;NI—AS USUARIAS DE AYUDA A DOMICILIO PARA MENORES Y FAMILIA;N⁄MERO;27
001207;23102;01;04;PERSONAS USUARIAS DE AYUDA A DOMICILIO PARA MENORES Y FAMILIA;N⁄MERO;55
001207;23102;01;03;NI—OS ATENDIDOS EN CENTRO DE DÕA INFANTIL;N⁄MERO;24
001207;23102;01;02;NI—AS ATENDIDAS EN CENTRO DE DÕA INFANTIL;N⁄MERO;26
001207;23102;01;01;POBLACI”N INFANTIL ATENDIDA EN CENTRO DE DÕA INFANTIL;N⁄MERO/MES;50
001207;23102;02;30;NI—OS MENORES DE 18 A—OS CON MEDIDAS DE PROTECCI”N;N⁄MERO;20
001207;23102;02;29;NI—AS MENORES DE 18 A—OS CON MEDIDAS DE PROTECCI”N;N⁄MERO;15
001207;23102;02;28;MENORES DE 18 A—OS CON MEDIDAS DE PROTECCI”N;N⁄MERO;35
001207;23102;02;27;HOMBRES PARTICIPANTES EN LA JORNADA INFANTIL;N⁄MERO;225
001207;23102;02;26;MUJERES PARTICIPANTES EN LA JORNADA INFANTIL;N⁄MERO;225
001207;23102;02;25;PARTICIPANTES EN LA JORNADA INFANTIL;N⁄MERO;450
001207;23102;02;24;JORNADA INFANTIL;N⁄MERO;1
001207;23102;02;23;REUNIONES COMISI”N DE ABSENTISMO ESCOLAR;N⁄MERO;4
001207;23102;02;22;HOMBRES ABSENTISTAS EN SEGUIMIENTO-EN INTERVENCI”N SS.SS;N⁄MERO;8
001207;23102;02;21;MUJERES ABSENTISTAS EN SEGUIMIENTO-EN INTERVENCI”N SS.SS;N⁄MERO;12
001207;23102;02;20;MENORES ABSENTISTAS EN SEGUIMIENTO-EN INTERVENCI”N SS.SS;N⁄MERO;20
001207;23102;02;19;NI—OS / HOMBRES ATENDIDOS SERVICIO EDUCACI”N SOCIAL;N⁄MERO;75
001207;23102;02;18;NI—AS / MUJERES ATENDIDAS SERVICIO EDUCACI”N SOCIAL;N⁄MERO;102
001207;23102;02;17;POBLACION INFANTIL Y ADOLESCENTE ATENDIDA SERVICIO EDUCACI”N SOCIAL;N⁄MERO;177
001207;23102;02;16;UNIDADES FAMILIARES ATENDIDAS EN SERVICIO DE EDUCACI”N SOCIAL;N⁄MERO;85
001207;23102;02;11;REUNIONES DEL CONSEJO DE DERECHOS DE LA INFANCIA Y ADOLESCENCIA;N⁄MERO;3
001207;23102;02;10;HOMBRES ATENDIDOS PROG. ASPA;N⁄MERO;35
001207;23102;02;09;MUJERES ATENDIDAS PROG. ASPA;N⁄MERO;25
001207;23102;02;08;ADOLESCENTES Y JOVENES ATENDIDOS PROG. ASPA;N⁄MERO;60
001207;23102;02;07;REUNIONES EQUIPOS TECNICOS DE MENORES Y FAMILIA;N⁄MERO;30
001207;23102;02;06;NI—OS VALORADOS Y EN SEGUIMIENTO EN EQUIPOS DE TRABAJO DE MENORES Y FAMILIA.;N⁄MERO;135
001207;23102;02;05;NI—AS VALORADAS Y EN SEGUIMIENTO EN EQUIPOS DE TRABAJO DE MENORES Y FAMILIA;N⁄MERO;165
001207;23102;02;04;MENORES VALORADOS Y EN SEGUIMIENTO EN EQUIPOS DE TRABAJO DE MENORES Y FAMILIA;N⁄MERO;320
001207;23102;02;03;NI—OS DERIVADOS A CENTROS DE ATENCI”N A LA INFANCIA;N⁄MERO;80
001207;23102;02;02;NI—AS DERIVADAS A CENTROS DE ATENCI”N A LA INFANCIA;N⁄MERO;80
001207;23102;02;01;MENORES DERIVADOS A CENTROS DE ATENCI”N A LA INFANCIA;N⁄MERO;160
001207;23102;02;12;REUNIONES DE LA COMISI”N DE APOYO FAMILIAR;N⁄MERO;11
001207;23102;02;13;MENORES VALORADOS EN LA COMISI”N DE APOYO FAMILIAR;N⁄MERO;70
001207;23102;02;14;NI—AS VALORADAS EN LA COMISI”N DE APOYO FAMILIAR;N⁄MERO;30
001207;23102;02;15;NI—OS VALORADOS EN LA COMISI”N DE APOYO FAMILIAR;N⁄MERO;40
001207;23102;03;01;PARTICIPANTES EN TALLERES DE PREVENCI”N DE LA VIOLENCIA;N⁄MERO;365
001207;23102;03;02;MUJERES PARTICIPANTES EN TALLERES DE PREVENCI”N DE LA VIOLENCIA;N⁄MERO;182
001207;23102;03;09;MADRES ATENDIDAS EN ESPACIO DE SOCIALIZACI”N;N⁄MERO;21
001207;23102;03;08;PADRES Y MADRES ATENDIDOS EN ESPACIO DE SOCIALIZACI”N;N⁄MERO;25
001207;23102;03;07;NI—OS ATENDIDOS EN ESPACIO DE SOCIALIZACI”N;N⁄MERO;20
001207;23102;03;06;NI—AS ATENDIDAS EN ESPACIO DE SOCIALIZACI”N;N⁄MERO;10
001207;23102;03;05;MENORES ATENDIDOS EN ESPACIO DE SOCIALIZACI”N;N⁄MERO;30
001207;23102;03;04;ESPACIO DE SOCIALIZACI”N;N⁄MERO;1
001207;23102;03;03;HOMBRES PARTICIPANTES EN TALLERES DE PREVENCI”N DE LA VIOLENCIA;N⁄MERO;183
001207;23102;03;10;PADRES ATENDIDOS EN ESPACIO DE SOCIALIZACI”N;N⁄MERO;4
001207;23102;04;01;CONTRATOS QUE INCLUYEN, ENTRE SUS CL¡USULAS SOCIALES, DE IGUALDAD, FOMENTO DE LA CONCILIACI”N Y CORRESPONSABILIDAD;N⁄MERO;5
001207;23102;04;02;PERSONAS ADSCRITAS A LOS SERVICIOS CONTRATADOS;N⁄MERO;17
001207;23102;04;03;MUJERES ADSCRITAS A LOS SERVICIOS CONTRATADOS;PORCENTAJE;71
001207;23102;04;04;HOMBRES ADSCRITOS A LOS SERVICIOS CONTRATADOS;PORCENTAJE;29
001207;23103;01;01;PERSONAS MAYORES USUARIAS DEL SERVICIO DE AYUDA A DOMICILIO;N⁄MERO;2170
001207;23103;01;02;MUJERES USUARIAS DEL SERVIOS DE AYUDA A DOMICILIO;N⁄MERO;1725
001207;23103;01;03;HOMBRES USUARIOS DEL SERVICIO DE AYUDA A DOMICILIO;N⁄MERO;445
001207;23103;01;04;SOLIC. PREST. SERVICIO AYUDA A DOMICILIO PARA PERSONAS MAYORES;N⁄MERO;530
001207;23103;01;05;MUJERES SOLIC. PREST. SERVICIO AYUDA A DOMICILIO PARA PERSONAS MAYORES;N⁄MERO;390
